Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,RainToday,RainTomorrow
27,18.5,18.5,0.0,5.4,9.9,5,31.0,13,15,17.0,15.0,72.0,1012.2,1010.6,7.0,7.0,0.0,1.0
18,11.4,11.4,2.3609181499166656,0.2,0.0,3,30.0,3,3,0.0,13.0,93.0,1016.7,1016.7,4.4474612602152455,4.509930082924903,0.0,1.0
0,9.8,9.8,0.0,13.2,12.3,15,28.0,6,15,11.0,15.0,38.0,1016.3,1014.4,4.4474612602152455,4.509930082924903,0.0,0.0
10,21.8,21.8,5.0,13.0,7.6111775206611565,7,69.0,3,6,19.0,26.0,14.0,1011.0,1006.7,4.0,7.0,1.0,1.0
10,8.2,8.2,0.0,3.0,7.6111775206611565,6,39.0,5,3,19.0,19.0,37.0,1019.3,1016.3,6.0,7.0,0.0,0.0
24,16.7,16.7,0.0,5.468231522922462,7.6111775206611565,13,40.03523007167319,3,4,4.0,9.0,56.0,1017.6499397983052,1015.2558888309618,2.0,1.0,0.0,0.0
11,3.5,3.5,0.0,2.0,9.7,11,37.0,7,15,11.0,13.0,35.0,1018.0,1015.2,0.0,1.0,0.0,0.0
27,19.9,19.9,0.0,7.0,9.5,10,41.0,9,9,24.0,24.0,50.0,1014.1,1012.4,7.0,2.0,0.0,0.0
45,10.6,10.6,11.8,3.6,6.6,8,50.0,8,8,24.0,30.0,55.0,1022.5,1021.6,4.0,3.0,1.0,0.0
31,17.1,17.1,0.0,7.4,11.8,2,39.0,0,2,17.0,9.0,28.0,1013.1,1009.1,6.0,6.0,0.0,0.0
27,18.8,18.8,0.8,4.0,8.7,0,52.0,0,1,28.0,33.0,57.0,1023.8,1021.3,5.0,4.0,0.0,0.0
9,17.0,17.0,0.0,5.468231522922462,7.6111775206611565,1,43.0,5,8,6.0,28.0,37.0,1017.5,1014.1,4.4474612602152455,8.0,0.0,0.0
19,5.1,5.1,0.0,2.2,2.5,5,41.0,3,3,24.0,24.0,63.0,1011.5,1007.9,7.0,7.0,0.0,1.0
24,13.8,13.8,1.0,5.468231522922462,7.6111775206611565,13,40.03523007167319,7,9,4.0,28.0,73.0,1017.6499397983052,1015.2558888309618,8.0,8.0,0.0,0.0
46,11.2,11.2,4.8,5.468231522922462,7.6111775206611565,12,78.0,14,12,22.0,24.0,72.0,1009.2,1010.3,4.4474612602152455,4.509930082924903,1.0,1.0
39,24.4,24.4,0.0,8.0,4.6,1,39.0,2,0,13.0,31.0,64.0,1015.5,1012.1,7.0,6.0,0.0,1.0
27,16.3,16.3,0.6,2.2,9.9,14,41.0,13,14,20.0,20.0,62.0,1014.7,1011.8,1.0,3.0,0.0,1.0
43,15.1,15.1,11.0,5.468231522922462,7.6111775206611565,10,39.0,10,9,13.0,13.0,66.0,1016.5,1016.7,4.4474612602152455,4.509930082924903,1.0,0.0
36,2.5,2.5,0.0,5.468231522922462,7.6111775206611565,6,43.0,3,6,13.0,17.0,24.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
32,7.2,7.2,5.2,1.4,7.1,8,31.0,0,8,9.0,13.0,48.0,1016.7,1015.8,1.0,6.0,1.0,0.0
46,7.5,7.5,15.4,5.468231522922462,7.6111775206611565,13,56.0,15,15,22.0,26.0,58.0,1016.8,1015.4,4.4474612602152455,4.509930082924903,1.0,1.0
36,1.7,1.7,0.0,5.468231522922462,7.6111775206611565,6,37.0,5,14,17.0,13.0,25.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
31,9.0,9.0,0.0,3.2,9.7,0,19.0,4,4,7.0,7.0,54.0,1027.1,1022.8,1.0,1.0,0.0,0.0
17,7.0,7.0,0.0,5.468231522922462,7.6111775206611565,3,28.0,3,7,2.0,15.0,41.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
13,25.4,25.4,0.0,9.2,10.4,3,46.0,1,5,22.0,31.0,44.0,1014.6,1010.6,1.0,2.0,0.0,0.0
46,13.6,13.6,0.0,5.468231522922462,7.6111775206611565,9,63.0,2,10,22.0,35.0,58.0,1022.3,1022.9,4.4474612602152455,4.509930082924903,0.0,0.0
1,10.3,10.3,4.4,3.2,2.7,13,40.03523007167319,14,12,6.0,19.0,74.0,1025.1,1023.1,8.0,8.0,1.0,1.0
44,7.2,7.2,7.8,0.8,5.3,15,67.0,13,12,19.0,28.0,68.0,1018.0,1018.6,4.0,4.0,1.0,1.0
0,16.6,16.6,0.0,9.6,13.7,2,31.0,0,13,4.0,20.0,10.0,1015.3,1012.6,4.4474612602152455,4.509930082924903,0.0,0.0
18,16.5,16.5,0.0,7.0,1.4,15,43.0,7,14,7.0,4.0,79.0,1013.6,1012.9,8.0,8.0,0.0,1.0
7,22.2,22.2,1.0,7.0,0.0,13,22.0,15,9,6.0,0.0,79.0,1013.7,1013.5,8.0,8.0,0.0,1.0
28,17.1,17.1,14.4,1.1,0.5,8,35.0,2,9,11.0,20.0,77.0,1011.2,1009.9,8.0,7.0,1.0,0.0
31,19.2,19.2,0.0,7.4,10.3,4,30.0,1,3,9.0,7.0,23.0,1016.4,1012.7,1.0,1.0,0.0,0.0
1,20.4,20.4,1.2,7.8,0.0,13,40.03523007167319,0,11,4.0,11.0,92.0,1008.1,1007.2,8.0,8.0,1.0,0.0
4,7.3,7.3,0.0,5.468231522922462,7.6111775206611565,0,26.0,5,1,4.0,9.0,37.0,1019.2,1013.8,4.4474612602152455,4.509930082924903,0.0,0.0
3,15.0,15.0,0.2,7.2,7.6111775206611565,10,46.0,0,9,20.0,20.0,21.0,1014.3,1011.1,8.0,5.0,0.0,1.0
32,1.8,1.8,0.0,3.2,10.2,9,33.0,14,2,6.0,17.0,36.0,1025.3,1022.4,0.0,5.0,0.0,0.0
22,7.7,7.7,0.0,1.4,7.6,11,31.0,11,8,22.0,20.0,66.0,1030.7,1028.5,7.0,3.0,0.0,0.0
7,9.1,9.1,0.0,4.0,10.8,2,22.0,15,1,7.0,11.0,48.0,1023.2,1020.4,1.0,3.0,0.0,0.0
37,17.7,17.7,0.0,5.4,12.6,5,46.0,6,4,13.0,24.0,66.0,1009.7,1004.1,1.0,1.0,0.0,0.0
32,16.9,16.9,0.0,11.0,12.6,15,44.0,13,15,24.0,26.0,50.0,1014.0,1014.0,1.0,1.0,0.0,0.0
39,22.4,22.4,0.0,9.8,12.0,1,41.0,0,1,26.0,31.0,55.0,1015.4,1011.6,3.0,2.0,0.0,0.0
31,15.5,15.5,1.2,5.8,2.3,13,30.0,3,12,0.0,15.0,47.0,1004.8,1002.8,8.0,7.0,1.0,1.0
30,13.4,13.4,0.2,5.468231522922462,7.6111775206611565,1,26.0,3,1,0.0,9.0,37.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
17,2.3,2.3,0.0,5.468231522922462,7.6111775206611565,7,26.0,3,7,0.0,11.0,82.0,1018.6,1016.6,4.4474612602152455,4.509930082924903,0.0,1.0
9,1.0,1.0,0.0,5.468231522922462,7.6111775206611565,7,22.0,4,3,4.0,15.0,30.0,1029.4,1025.7,4.0,4.509930082924903,0.0,0.0
36,6.3,6.3,0.0,5.468231522922462,7.6111775206611565,3,41.0,5,3,15.0,20.0,27.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
5,5.6,5.6,0.0,5.468231522922462,7.6111775206611565,7,52.0,3,7,22.0,35.0,75.0,1020.4,1016.7,6.0,8.0,0.0,0.0
0,11.2,11.2,0.0,6.0,7.6111775206611565,13,41.0,11,15,11.0,17.0,44.0,1020.4,1020.0,4.4474612602152455,4.509930082924903,0.0,0.0
10,9.0,9.0,0.0,4.8,7.6111775206611565,5,35.0,4,5,19.0,19.0,30.0,1027.8,1023.6,0.0,1.0,0.0,0.0
17,14.1,14.1,0.4,5.468231522922462,7.6111775206611565,6,24.0,3,6,0.0,19.0,62.0,1021.3,1020.7,4.4474612602152455,4.509930082924903,0.0,0.0
22,13.8,13.8,0.0,4.6,3.3,6,39.0,5,6,15.0,20.0,57.0,1010.8,1006.8,7.0,6.0,0.0,0.0
27,14.0,14.0,21.6,5.0,0.6,1,57.0,1,1,35.0,13.0,94.0,1012.6,1008.1,8.0,8.0,1.0,1.0
32,6.3,6.3,0.0,6.8,12.1,1,37.0,1,13,20.0,24.0,23.0,1017.8,1013.1,0.0,1.0,0.0,0.0
37,16.0,16.0,0.2,3.6,10.8,13,40.03523007167319,13,8,24.0,19.0,45.0,1018.3,1016.3,2.0,1.0,0.0,0.0
44,8.5,8.5,1.8,1.6,1.3,12,22.0,15,11,7.0,7.0,79.0,1021.5,1020.4,7.0,7.0,1.0,0.0
30,9.7,9.7,0.0,5.468231522922462,7.6111775206611565,13,44.0,11,14,4.0,17.0,12.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
22,7.3,7.3,0.2,2.8,10.0,4,22.0,9,7,7.0,13.0,44.0,1018.4,1015.4,1.0,1.0,0.0,0.0
1,19.1,19.1,0.0,4.0,8.4,13,40.03523007167319,2,2,11.0,20.0,68.0,1018.6,1016.8,7.0,1.0,0.0,0.0
11,19.2,19.2,0.4,1.4,7.1,2,26.0,13,9,9.0,17.0,72.0,1019.4,1018.0,1.0,3.0,0.0,1.0
20,16.2,16.2,0.0,7.4,10.0,2,48.0,9,1,13.0,13.0,23.0,1015.8,1011.2,7.0,4.0,0.0,0.0
28,10.8,10.8,0.0,9.6,11.8,11,39.0,11,11,11.0,17.0,25.0,1018.5,1017.2,4.0,4.0,0.0,0.0
6,17.7,17.7,0.0,5.468231522922462,7.6111775206611565,3,35.0,0,4,11.0,17.0,27.0,1024.5,1020.9,4.4474612602152455,7.0,0.0,0.0
2,13.7,13.7,0.0,5.468231522922462,7.6111775206611565,9,24.0,10,13,13.0,6.0,30.0,1018.5,1014.7,4.4474612602152455,4.509930082924903,0.0,0.0
8,21.5,21.5,2.4,4.2,0.2,10,52.0,10,10,30.0,28.0,68.0,1016.9,1013.0,6.0,7.0,1.0,0.0
30,16.7,16.7,0.0,5.468231522922462,7.6111775206611565,13,59.0,10,12,4.0,24.0,18.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
37,16.4,16.4,1.8,5.4,8.9,2,33.0,9,2,17.0,19.0,53.0,1021.5,1020.4,4.4474612602152455,4.509930082924903,1.0,0.0
25,4.5,4.5,0.0,5.468231522922462,7.6111775206611565,4,26.0,3,1,9.0,7.0,48.0,1029.2,1026.5,4.4474612602152455,4.509930082924903,0.0,0.0
13,24.5,24.5,0.0,2.6,10.7,13,28.0,2,6,11.0,17.0,58.0,1010.6,1007.3,3.0,4.0,0.0,0.0
31,0.7,0.7,6.8,2.4,9.3,5,24.0,1,4,4.0,7.0,41.0,1032.0,1029.6,0.0,1.0,1.0,0.0
0,8.0,8.0,13.2,1.6,7.6111775206611565,15,74.0,11,12,20.0,13.0,88.0,999.5,1004.9,4.4474612602152455,4.509930082924903,1.0,1.0
6,9.1,9.1,0.0,5.468231522922462,7.6111775206611565,7,28.0,2,13,7.0,13.0,24.0,1024.1,1020.8,1.0,1.0,0.0,0.0
4,13.9,13.9,3.6,5.468231522922462,7.6111775206611565,4,28.0,8,1,2.0,17.0,59.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,1.0,0.0
9,7.6,7.6,0.0,5.468231522922462,7.6111775206611565,8,50.0,8,10,35.0,22.0,42.0,1022.5,1020.8,4.4474612602152455,4.509930082924903,0.0,0.0
43,12.2,12.2,0.0,5.468231522922462,7.6111775206611565,8,30.0,10,10,9.0,15.0,67.0,1010.3,1009.1,4.4474612602152455,4.509930082924903,0.0,1.0
38,21.5,21.5,11.4,4.6,7.5,4,41.0,4,0,26.0,30.0,62.0,1014.6,1014.6,8.0,6.0,1.0,1.0
23,8.0,8.0,12.2,5.468231522922462,7.6111775206611565,1,56.0,1,1,24.0,22.0,51.5391158755046,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,1.0,1.0
12,2.2,2.2,0.0,2.0,9.6,7,20.0,3,15,0.0,6.0,49.0,1030.0,1026.8,4.4474612602152455,4.509930082924903,0.0,0.0
2,10.1,10.1,4.2,5.468231522922462,7.6111775206611565,3,19.0,0,5,6.0,13.0,68.0,1023.0,1020.7,8.0,8.0,1.0,0.0
7,20.8,20.8,2.0,1.2,11.4,11,24.0,15,5,11.0,9.0,54.0,1007.0,1004.8,2.0,5.0,1.0,0.0
1,16.0,16.0,0.0,4.4,4.3,13,40.03523007167319,13,15,11.0,37.0,88.0,1016.8,1017.5,7.0,8.0,0.0,1.0
9,7.2,7.2,10.6,4.4,7.5,13,70.0,13,14,19.0,31.0,62.0,1002.4,1002.3,6.0,7.0,1.0,1.0
23,12.19403438096892,12.19403438096892,2.3609181499166656,5.468231522922462,7.6111775206611565,12,52.0,3,9,14.043425914971502,18.662656778887342,51.5391158755046,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,1.0
36,9.1,9.1,0.2,5.468231522922462,7.6111775206611565,8,43.0,11,8,17.0,30.0,55.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
1,11.0,11.0,0.0,3.6,9.8,13,40.03523007167319,3,2,0.0,20.0,57.0,1030.5,1027.0,2.0,5.0,0.0,0.0
4,5.7,5.7,4.0,5.468231522922462,7.6111775206611565,13,59.0,5,14,9.0,6.0,58.0,1023.6,1020.5,4.4474612602152455,4.509930082924903,1.0,1.0
4,7.8,7.8,1.4,5.468231522922462,7.6111775206611565,3,20.0,12,2,9.0,7.0,97.0,1028.1,1024.5,4.4474612602152455,4.509930082924903,1.0,1.0
46,11.4,11.4,0.0,5.468231522922462,7.6111775206611565,10,57.0,9,10,26.0,30.0,46.0,1019.5,1016.0,4.4474612602152455,4.509930082924903,0.0,0.0
12,6.4,6.4,0.2,5.468231522922462,7.6111775206611565,11,46.0,6,11,11.0,17.0,87.0,1009.6,1012.2,4.4474612602152455,4.509930082924903,0.0,1.0
37,12.7,12.7,0.0,10.2,11.1,13,70.0,7,13,17.0,43.0,25.0,1007.8,1003.7,1.0,1.0,0.0,0.0
21,14.4,14.4,0.0,10.8,13.3,4,33.0,5,15,17.0,6.0,22.0,1021.0,1016.1,5.0,1.0,0.0,0.0
20,20.5,20.5,16.4,14.0,10.3,3,50.0,15,12,26.0,24.0,50.0,998.8,1004.3,8.0,4.0,1.0,0.0
14,17.2,17.2,14.8,5.468231522922462,7.6111775206611565,10,57.0,10,10,30.0,37.0,59.0,1026.2,1023.0,4.4474612602152455,4.509930082924903,1.0,0.0
6,-0.1,-0.1,0.2,1.0,7.6111775206611565,10,20.0,3,7,0.0,2.0,58.0,1029.1,1027.7,1.0,3.0,0.0,0.0
30,21.2,21.2,3.8,5.468231522922462,7.6111775206611565,15,22.0,9,15,6.0,2.0,90.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,1.0,1.0
28,12.5,12.5,7.4,0.4,7.4,15,39.0,15,15,11.0,19.0,33.0,1020.9,1021.8,6.0,6.0,1.0,0.0
18,11.9,11.9,0.0,6.4,13.2,8,37.0,10,8,19.0,24.0,54.0,1015.6,1012.3,2.0,1.0,0.0,0.0
0,21.0,21.0,0.0,5.468231522922462,12.5,10,44.0,12,15,13.0,28.0,40.0,1008.6,1009.3,4.4474612602152455,4.509930082924903,0.0,0.0
12,8.0,8.0,0.0,2.2,1.9,4,44.0,3,5,17.0,13.0,82.0,1016.1,1012.8,4.4474612602152455,4.509930082924903,0.0,1.0
9,6.6,6.6,0.0,1.8,6.0,14,44.0,6,14,24.0,22.0,41.0,1015.1,1015.8,4.0,4.0,0.0,0.0
3,5.1,5.1,0.0,4.4,10.1,7,46.0,3,14,15.0,20.0,4.0,1016.9,1012.6,1.0,1.0,0.0,0.0
31,9.0,9.0,0.0,2.8,7.3,12,30.0,2,12,2.0,17.0,44.0,1021.3,1016.8,7.0,2.0,0.0,0.0
29,13.9,13.9,0.2,5.468231522922462,7.5,0,41.0,4,6,11.0,13.0,50.0,1012.8,1008.0,7.0,4.509930082924903,0.0,0.0
4,11.4,11.4,0.0,5.468231522922462,7.6111775206611565,10,28.0,12,8,17.0,6.0,45.0,1017.3,1015.8,4.4474612602152455,4.509930082924903,0.0,0.0
2,20.6,20.6,0.0,5.468231522922462,7.6111775206611565,3,35.0,9,4,9.0,15.0,17.0,1015.3,1012.0,4.4474612602152455,4.509930082924903,0.0,0.0
3,11.7,11.7,0.0,6.6,7.6111775206611565,4,30.0,0,12,17.0,13.0,26.0,1015.6,1012.4,1.0,3.0,0.0,0.0
6,8.4,8.4,0.2,2.3,7.6111775206611565,1,35.0,4,4,17.0,22.0,48.0,1028.1,1024.1,4.4474612602152455,4.509930082924903,0.0,0.0
26,8.4,8.4,0.0,5.468231522922462,7.6111775206611565,13,24.0,13,10,11.0,11.0,61.0,1027.8,1024.9,4.4474612602152455,4.509930082924903,0.0,0.0
18,18.2,18.2,2.3609181499166656,7.0,8.8,8,31.0,0,8,9.0,22.0,66.0,1011.6,1009.6,4.4474612602152455,4.509930082924903,0.0,0.0
30,15.1,15.1,2.3609181499166656,5.468231522922462,7.6111775206611565,13,40.03523007167319,3,14,14.043425914971502,20.0,36.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
8,17.6,17.6,0.0,4.4,10.7,1,31.0,10,1,17.0,19.0,60.0,1016.4,1012.7,1.0,2.0,0.0,0.0
8,24.1,24.1,0.0,5.468231522922462,7.6111775206611565,1,28.0,9,1,15.0,19.0,71.0,1012.4,1008.6,4.4474612602152455,4.509930082924903,0.0,0.0
41,3.5,3.5,0.0,5.468231522922462,7.6111775206611565,0,39.0,10,1,11.0,15.0,27.0,1024.0,1020.8,4.4474612602152455,4.509930082924903,0.0,0.0
37,18.2,18.2,0.0,7.0,11.2,13,40.03523007167319,13,1,6.0,17.0,60.0,1022.2,1019.2,6.0,3.0,0.0,0.0
1,15.7,15.7,0.0,4.6,3.1,13,40.03523007167319,0,9,19.0,18.662656778887342,51.5391158755046,1020.0,1017.1,6.0,4.509930082924903,0.0,0.0
40,7.7,7.7,2.2,5.468231522922462,7.6111775206611565,1,19.0,3,4,0.0,11.0,71.0,1026.9,1024.4,4.4474612602152455,4.509930082924903,1.0,0.0
6,0.9,0.9,0.0,5.468231522922462,7.6111775206611565,10,37.0,15,10,11.0,17.0,53.0,1030.3,1030.0,7.0,1.0,0.0,0.0
33,11.9,11.9,1.4,1.8,1.5,0,24.0,11,10,9.0,11.0,82.0,1026.4,1025.2,8.0,7.0,1.0,0.0
42,23.5,23.5,0.0,13.2,11.9,7,57.0,1,6,19.0,28.0,7.0,1009.9,1005.3,4.0,3.0,0.0,0.0
41,13.6,13.6,0.0,5.468231522922462,7.6111775206611565,2,33.0,0,0,24.0,20.0,21.0,1022.0,1017.4,4.4474612602152455,1.0,0.0,0.0
15,13.7,13.7,1.2,3.0,2.1,11,57.0,11,11,35.0,30.0,72.0,1021.4,1023.9,7.0,7.0,1.0,0.0
12,11.4,11.4,0.2,3.2,9.8,2,33.0,9,9,6.0,13.0,44.0,1024.6,1021.4,4.4474612602152455,4.509930082924903,0.0,0.0
21,18.0,18.0,2.3609181499166656,5.468231522922462,7.6111775206611565,12,33.0,15,12,15.0,20.0,71.0,1020.0,1018.6,4.0,4.509930082924903,0.0,1.0
19,8.6,8.6,0.0,1.4,7.1,3,52.0,3,6,20.0,26.0,59.0,1024.5,1021.3,2.0,4.0,0.0,0.0
34,1.3,1.3,0.0,1.4,7.6111775206611565,13,46.0,9,9,2.0,18.662656778887342,51.5391158755046,1018.0,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
48,12.7,12.7,0.0,10.2,9.0,1,35.0,0,5,20.0,4.0,21.0,1020.7,1016.6,0.0,0.0,0.0,0.0
30,13.1,13.1,0.0,5.468231522922462,7.6111775206611565,2,37.0,6,0,7.0,19.0,34.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
32,17.2,17.2,0.0,9.0,10.2,12,44.0,4,15,24.0,28.0,15.0,1012.1,1009.5,5.0,7.0,0.0,0.0
17,13.4,13.4,0.2,5.468231522922462,7.6111775206611565,3,48.0,3,6,0.0,17.0,84.0,1008.1,1003.1,4.4474612602152455,4.509930082924903,0.0,1.0
23,3.1,3.1,0.0,5.468231522922462,7.6111775206611565,15,20.0,12,15,6.0,9.0,53.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
6,7.5,7.5,0.0,5.468231522922462,7.6111775206611565,13,43.0,9,14,6.0,24.0,21.0,1015.9,1013.6,4.4474612602152455,4.509930082924903,0.0,0.0
10,4.1,4.1,0.0,1.2,7.6111775206611565,9,39.0,9,2,13.0,20.0,38.0,1028.9,1026.1,1.0,5.0,0.0,0.0
23,11.7,11.7,3.6,5.468231522922462,7.6111775206611565,12,28.0,15,11,17.0,4.0,69.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,1.0,0.0
47,11.8,11.8,0.0,5.468231522922462,7.6111775206611565,14,61.0,7,14,11.0,26.0,26.0,1009.9,1010.4,4.4474612602152455,4.509930082924903,0.0,0.0
19,11.0,11.0,0.0,6.2,6.4,8,48.0,15,10,26.0,28.0,41.0,1019.5,1019.6,7.0,7.0,0.0,0.0
2,11.0,11.0,0.0,5.468231522922462,7.6111775206611565,3,35.0,9,6,11.0,13.0,34.0,1022.0,1018.2,4.4474612602152455,1.0,0.0,0.0
42,13.6,13.6,0.0,4.2,10.9,10,44.0,2,9,9.0,35.0,42.0,1020.0,1019.4,1.0,6.0,0.0,0.0
10,21.9,21.9,0.0,12.8,12.0,5,39.0,3,4,17.0,17.0,20.0,1011.7,1008.8,1.0,3.0,0.0,0.0
35,9.2,9.2,0.6,4.2,1.3,0,57.0,0,2,30.0,37.0,63.0,1026.7,1024.8,8.0,8.0,0.0,1.0
21,17.7,17.7,0.0,6.8,6.9,5,33.0,5,6,20.0,11.0,43.0,1018.5,1015.1,1.0,7.0,0.0,0.0
15,9.2,9.2,0.0,5.2,5.7,14,39.0,7,14,11.0,6.0,35.0,1020.0,1018.9,4.4474612602152455,4.509930082924903,0.0,0.0
38,19.1,19.1,1.8,5.2,7.4,12,67.0,7,4,13.0,35.0,52.0,1014.4,1008.4,7.0,7.0,1.0,1.0
22,6.3,6.3,0.6,1.0,1.4,8,17.0,3,9,2.0,7.0,86.0,1025.6,1023.8,4.4474612602152455,7.0,0.0,0.0
9,10.3,10.3,0.0,5.468231522922462,7.6111775206611565,7,33.0,10,6,20.0,20.0,37.0,1011.2,1007.2,4.4474612602152455,4.509930082924903,0.0,0.0
34,21.3,21.3,0.0,5.468231522922462,7.6111775206611565,6,46.0,7,5,2.0,7.0,38.0,1010.8,1005.5,4.4474612602152455,4.509930082924903,0.0,0.0
23,-2.2,-2.2,0.0,5.468231522922462,7.6111775206611565,12,33.0,12,12,20.0,11.0,62.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
14,13.2,13.2,0.0,5.468231522922462,7.6111775206611565,5,41.0,6,5,7.0,35.0,57.0,1020.0,1016.8,4.4474612602152455,4.509930082924903,0.0,0.0
10,24.8,24.8,0.0,14.0,7.6111775206611565,8,44.0,9,8,6.0,11.0,59.0,1013.9,1017.3,8.0,8.0,0.0,1.0
15,11.1,11.1,0.0,6.4,3.0,6,35.0,6,3,20.0,17.0,38.0,1013.1,1007.7,7.0,7.0,0.0,0.0
16,15.3,15.3,0.0,8.0,7.6111775206611565,1,43.0,13,2,7.0,22.0,14.0,1016.9,1012.2,0.0,0.0,0.0,0.0
13,23.4,23.4,0.0,5.0,10.6,4,33.0,1,3,20.0,20.0,44.0,1012.8,1008.5,7.0,2.0,0.0,0.0
45,9.9,9.9,0.0,3.4,10.7,9,39.0,14,13,24.0,15.0,30.0,1018.7,1015.6,1.0,3.0,0.0,0.0
7,10.2,10.2,0.0,2.8,10.0,13,20.0,11,8,4.0,6.0,24.0,1018.6,1016.5,0.0,0.0,0.0,0.0
29,10.5,10.5,19.8,5.468231522922462,8.2,3,33.0,3,6,20.0,22.0,43.0,1019.5,1013.8,6.0,4.0,1.0,0.0
38,11.1,11.1,2.6,0.6,8.7,14,39.0,15,8,19.0,15.0,56.0,1026.2,1022.6,5.0,1.0,1.0,0.0
12,6.8,6.8,0.0,7.2,8.4,7,56.0,3,7,20.0,26.0,23.0,1024.1,1019.4,4.4474612602152455,4.509930082924903,0.0,0.0
26,13.9,13.9,0.0,5.468231522922462,7.6111775206611565,7,48.0,3,7,4.0,33.0,47.0,1015.0,1008.8,4.4474612602152455,4.509930082924903,0.0,0.0
18,12.19403438096892,12.19403438096892,2.3609181499166656,4.0,1.3,8,28.0,7,8,6.0,9.0,51.5391158755046,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
3,4.2,4.2,0.0,3.8,10.5,1,19.0,14,11,2.0,9.0,27.0,1017.9,1013.4,1.0,0.0,0.0,0.0
24,20.0,20.0,0.0,5.468231522922462,7.6111775206611565,13,40.03523007167319,9,9,19.0,18.662656778887342,51.5391158755046,1017.6499397983052,1015.2558888309618,6.0,4.509930082924903,0.0,1.0
39,25.2,25.2,1.6,9.6,7.6111775206611565,1,50.0,9,1,22.0,28.0,67.0,1009.9,1007.5,4.4474612602152455,8.0,1.0,0.0
8,23.1,23.1,0.0,4.2,9.7,5,30.0,5,5,9.0,17.0,71.0,1012.5,1009.4,4.0,4.0,0.0,0.0
23,12.19403438096892,12.19403438096892,2.3609181499166656,5.468231522922462,7.6111775206611565,13,40.03523007167319,3,12,14.043425914971502,13.0,71.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
10,10.8,10.8,4.0,0.4,7.6111775206611565,15,15.0,2,15,6.0,7.0,82.0,1021.4,1020.1,8.0,8.0,1.0,0.0
18,18.5,18.5,0.0,9.0,10.5,3,33.0,6,12,19.0,9.0,39.0,1016.8,1013.5,6.0,2.0,0.0,0.0
1,18.5,18.5,0.0,4.0,7.6111775206611565,13,40.03523007167319,2,9,19.0,18.662656778887342,51.5391158755046,1017.4,1015.2,6.0,4.509930082924903,0.0,0.0
34,14.6,14.6,6.8,2.4,7.6111775206611565,15,39.0,15,0,6.0,7.0,42.0,1009.4,1005.4,7.0,1.0,1.0,0.0
5,4.2,4.2,0.0,5.468231522922462,7.6111775206611565,5,37.0,4,5,26.0,19.0,52.0,1021.6,1019.7,5.0,4.509930082924903,0.0,0.0
31,18.0,18.0,5.0,3.6,4.5,14,63.0,6,7,9.0,17.0,65.0,1009.8,1008.0,8.0,5.0,1.0,1.0
22,10.6,10.6,0.0,4.8,8.9,11,31.0,0,11,9.0,24.0,48.0,1012.0,1007.2,6.0,5.0,0.0,1.0
46,5.3,5.3,0.0,5.468231522922462,7.6111775206611565,5,31.0,2,5,6.0,15.0,55.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
34,14.1,14.1,0.0,5.468231522922462,7.6111775206611565,1,28.0,3,11,0.0,6.0,38.0,1018.8,1014.9,4.0,4.509930082924903,0.0,0.0
28,14.1,14.1,0.0,10.2,13.5,13,43.0,4,6,19.0,19.0,11.0,1015.6,1012.3,0.0,0.0,0.0,0.0
22,11.9,11.9,18.6,5.468231522922462,7.6111775206611565,5,35.0,1,1,20.0,13.0,87.0,1016.3,1014.2,7.0,7.0,1.0,1.0
